Annual Rainfall,Cloud Visibility,Seasonal Rainfall,Temperature,Humidity,Pressure,River Level,Wind Speed,Monsoon Intensity,Average Rainfall,Flood Label
1898.0,62.5,774.4,26.9,52.0,984.4,6.9,54.5,2.0,246.8,0
1424.9,74.5,480.0,19.0,38.2,995.3,3.72,72.8,1.8,403.7,0
3543.0,80.3,1282.8,41.0,49.1,1017.6,12.27,62.2,7.0,360.4,1
3936.2,63.8,1528.3,19.7,44.7,1007.7,13.23,76.1,6.4,641.0,1
4229.0,63.2,1279.7,24.3,61.9,1014.7,12.59,72.6,6.8,996.8,1
3188.7,35.6,1360.0,23.7,93.6,994.7,12.19,69.2,7.2,147.3,0
3815.7,80.1,1454.5,41.1,37.3,981.7,13.51,82.2,7.8,800.6,0
1648.5,40.5,527.9,35.2,80.4,1019.0,5.35,64.6,2.9,215.2,0
3997.9,41.7,1375.9,38.9,78.1,980.7,11.42,40.2,6.6,117.9,1
3416.3,69.9,1135.1,22.5,36.7,1017.9,11.15,47.2,6.2,674.7,1
5000.0,39.2,1719.4,33.7,94.6,994.7,14.13,71.7,9.5,886.0,1
2470.0,47.5,830.4,32.2,69.8,980.4,7.19,87.6,3.1,258.7,1
2127.2,75.3,820.7,40.0,55.5,1007.6,6.08,27.2,1.5,407.5,0
3455.7,41.4,1134.6,42.2,83.0,1019.2,11.23,34.2,6.9,251.9,1
4499.5,61.0,1579.0,15.4,48.0,1018.6,12.78,93.1,7.7,915.9,1
2375.4,44.8,962.6,35.2,78.5,986.4,7.87,57.9,3.5,343.3,1
3096.4,79.7,1124.9,16.6,32.8,987.2,10.24,17.9,6.1,500.2,1
2584.0,49.1,620.3,31.5,88.8,1002.6,6.53,66.4,1.5,905.3,0
5000.0,57.2,1992.6,23.6,61.4,1005.5,15.0,99.1,9.6,597.6,1
2202.6,47.6,483.7,24.2,74.6,1009.6,4.38,82.3,2.0,939.6,0
3374.8,87.7,577.4,25.6,45.5,987.2,4.03,74.6,1.6,933.8,0
1874.8,53.2,570.3,33.6,77.4,1018.4,4.19,20.8,1.4,515.4,0
3521.6,59.4,1106.9,25.0,84.1,1005.5,9.91,87.6,4.8,624.1,1
1608.2,72.1,696.6,37.0,63.1,1013.9,5.95,52.6,1.9,307.3,0
4414.8,42.5,1480.2,27.1,73.2,1001.6,13.0,88.9,7.7,991.5,1
4441.6,70.3,1740.5,17.1,61.9,996.6,15.0,33.0,9.1,350.5,1
2298.3,51.2,664.6,38.5,92.6,1019.1,4.99,6.2,3.3,805.0,1
3978.3,73.4,1323.4,23.6,64.9,1003.3,13.46,47.6,6.7,381.7,1
1883.5,48.7,435.7,28.0,88.9,1014.7,5.11,27.0,1.4,381.7,0
2173.0,50.8,787.4,35.6,86.1,1018.1,7.26,71.5,4.5,193.5,1
2769.2,60.0,769.1,25.0,58.7,1007.0,7.38,95.7,3.6,603.9,0
2240.5,64.7,799.1,16.7,46.1,1002.0,6.47,69.1,3.1,320.3,0
3880.5,59.7,1385.7,26.2,58.4,980.1,12.29,88.7,6.8,233.6,1
1979.7,23.1,435.5,43.3,87.8,981.6,6.2,45.3,2.2,304.0,0
3880.6,,1471.3,34.3,45.9,988.0,12.81,77.2,8.7,326.0,1
4149.6,53.8,1456.2,35.1,66.7,987.4,12.35,84.3,7.0,553.7,0
3475.6,53.8,1485.7,34.0,86.4,990.2,12.27,71.1,7.4,447.3,1
4799.6,53.9,1845.8,21.0,54.7,992.2,15.0,50.8,9.4,167.9,1
4907.4,60.9,1927.4,27.6,75.0,994.4,15.0,62.6,9.5,582.4,1
4167.3,67.3,1275.4,37.5,47.2,996.8,10.16,70.1,6.0,809.0,1
3454.8,67.0,1056.5,18.0,37.6,984.0,9.31,25.3,5.5,616.8,1
3620.0,57.8,920.0,23.3,85.6,981.7,8.17,81.0,4.0,977.1,1
3704.9,91.5,1665.0,23.3,36.9,1007.0,13.64,95.0,7.4,189.2,1
4245.4,72.9,1591.2,28.0,49.0,1001.5,11.05,46.5,5.8,839.0,1
5000.0,38.5,1778.8,44.4,89.9,997.8,15.0,70.1,9.4,555.1,1
2318.6,71.0,852.5,17.0,54.3,1005.4,7.34,73.7,3.1,569.4,0
2693.3,33.5,977.7,30.6,,1013.1,9.9,66.2,3.8,567.2,1
2666.3,23.2,880.3,20.4,98.6,997.1,7.84,54.7,3.8,392.8,1
4330.9,66.9,1712.7,44.1,48.8,1005.6,15.0,88.2,8.3,392.1,1
2476.5,100.0,734.9,18.4,32.9,1018.1,5.83,44.9,1.9,668.7,0
3061.7,73.2,1118.3,27.1,79.4,1013.6,10.79,6.1,5.1,140.3,1
3359.6,76.4,979.5,37.1,61.6,997.0,8.06,84.5,4.8,629.9,1
1887.9,85.1,320.6,36.1,37.1,1005.8,3.99,67.4,1.7,752.1,0
3069.0,43.0,1114.4,27.7,79.5,987.1,10.24,84.9,4.7,420.7,1
3138.9,76.3,1175.0,25.4,32.2,1002.4,10.85,13.9,5.6,295.6,1
1497.3,29.9,427.2,26.9,90.9,1019.3,5.93,3.1,1.6,292.0,0
2101.8,72.7,968.8,22.9,39.7,1000.7,8.58,93.4,5.6,173.7,1
4459.4,100.0,1844.2,21.2,38.9,1017.1,15.0,14.8,9.6,180.7,1
4042.5,94.2,1531.3,29.5,42.3,996.3,,81.0,9.8,250.0,1
2996.5,39.7,1212.7,23.1,97.2,1020.0,10.63,82.3,5.8,117.3,1
2703.9,37.6,1271.9,23.6,78.5,1003.2,12.36,70.9,5.6,339.6,1
2540.1,50.1,917.9,34.7,86.1,981.7,7.82,13.1,3.6,375.8,1
5000.0,61.3,1737.5,44.1,57.8,1003.5,15.0,66.7,10.0,995.7,1
2326.7,45.6,632.8,33.1,53.5,991.0,6.18,88.9,3.5,992.5,0
3276.0,75.7,1149.5,17.3,46.4,981.3,8.91,42.6,5.1,268.3,1
1926.2,50.7,634.0,17.3,63.6,1012.8,5.82,41.4,1.0,291.7,0
2708.2,47.0,835.6,43.5,68.6,991.0,8.15,44.3,4.1,542.7,1
1773.1,48.1,622.5,23.9,74.2,1011.9,5.31,8.2,1.6,233.9,0
4095.7,66.6,1691.4,17.8,48.0,991.5,15.0,89.2,7.7,553.6,1
3906.1,32.5,1258.2,33.0,96.4,987.8,10.62,86.9,6.0,459.5,0
3462.7,75.7,1162.9,33.7,41.9,1019.0,9.05,99.8,6.1,392.2,1
3519.6,13.2,992.9,34.5,97.6,994.5,9.91,58.5,3.6,840.3,1
4496.8,100.0,1439.5,23.0,31.0,1004.1,13.78,75.1,8.3,845.3,1
2159.3,49.2,259.7,15.5,63.7,1004.4,3.47,20.3,1.0,989.1,0
3128.4,57.8,1022.2,44.0,53.3,1002.4,8.46,66.8,4.0,300.8,1
3759.1,57.6,1279.4,22.5,61.4,1016.6,11.72,65.0,6.9,899.4,1
4753.8,53.0,1628.2,35.3,69.9,1007.0,13.43,90.1,9.2,584.1,1
2864.2,76.2,672.7,36.2,60.5,996.1,6.1,83.1,3.1,632.3,0
3739.9,65.5,1109.6,33.3,59.0,1014.5,9.28,93.8,5.9,906.7,1
4135.5,50.6,1386.7,24.4,81.3,987.2,11.87,86.9,5.8,948.4,1
4646.1,50.3,1879.5,23.1,78.0,1001.8,15.0,86.9,8.9,754.1,1
2556.5,41.7,787.4,32.9,88.3,1018.0,5.47,6.4,1.5,413.1,0
3919.3,75.1,,41.0,47.5,1005.0,10.63,84.6,4.8,540.7,1
2337.8,32.5,766.3,43.4,72.7,1012.7,6.81,60.7,2.6,653.5,0
2179.7,50.7,264.2,18.2,71.0,1006.1,3.61,38.0,1.2,845.8,0
2291.4,76.9,620.4,19.6,55.9,1013.6,5.46,5.7,2.3,692.2,0
4813.1,98.2,2000.0,43.3,64.0,1017.8,15.0,67.8,9.8,428.9,1
1972.9,56.4,674.7,37.1,52.0,990.9,5.67,32.8,2.9,476.1,0
4298.5,82.3,1939.4,41.5,39.9,986.8,15.0,46.8,9.4,145.4,1
3096.6,68.3,735.3,21.1,45.0,999.4,5.39,68.2,2.8,931.8,0
3521.7,100.0,1305.5,32.6,37.4,1008.1,12.18,91.2,9.4,179.3,1
4052.3,34.2,1429.8,36.0,77.8,989.1,11.05,82.5,6.9,621.9,1
2819.8,55.2,792.8,35.4,76.3,980.2,7.8,45.1,2.0,884.5,0
3104.2,18.7,1228.2,27.2,96.5,993.7,10.8,38.8,6.2,478.8,0
3468.5,42.0,1065.0,15.5,81.1,1018.8,9.67,24.0,3.9,820.1,1
2648.1,82.7,717.1,32.5,33.6,1007.8,7.71,37.2,4.4,823.4,0
,47.2,836.4,22.6,91.9,996.1,8.01,11.1,5.0,153.9,1
2977.3,26.9,1051.4,28.5,90.4,987.7,12.06,97.1,4.8,470.9,1
3969.5,67.8,1418.1,43.7,61.0,994.2,14.64,57.4,7.0,721.9,1
4409.4,53.4,1690.8,27.0,71.0,986.8,15.0,12.8,7.9,480.1,1
3176.8,34.1,990.2,40.2,98.3,984.3,7.8,35.3,4.0,590.7,1
4539.9,65.8,1518.8,20.7,67.3,1016.3,14.99,,9.3,635.0,1
4132.8,22.5,1748.9,35.2,93.4,1019.9,13.87,53.3,9.4,236.1,1
2324.5,89.5,595.0,44.3,35.8,986.6,6.23,3.6,,470.8,0
1566.7,69.6,200.0,18.1,43.4,982.2,1.0,95.1,1.1,125.6,0
2940.9,72.3,1017.3,15.2,60.9,993.2,8.78,27.5,4.8,234.7,1
3804.4,56.6,1197.0,28.0,70.9,998.5,11.68,1.6,6.3,561.0,1
2384.0,38.2,727.0,17.8,87.1,988.2,7.07,7.6,3.5,616.2,0
2265.6,24.8,875.0,37.5,99.2,992.1,6.4,58.0,3.3,231.6,1
3618.8,72.5,1193.3,42.4,57.2,988.0,11.14,13.8,7.1,780.1,1
3569.5,96.0,1324.8,28.0,33.3,1011.0,11.82,4.2,6.4,435.7,1
3269.0,35.8,759.6,22.8,86.1,1008.5,6.72,38.0,2.5,928.6,0
4343.3,40.8,1806.6,28.0,72.3,1005.4,15.0,62.3,9.0,448.9,1
3107.2,81.8,1199.5,36.7,43.9,995.5,11.73,11.2,7.1,234.8,1
3032.0,43.8,713.7,15.3,64.6,1016.4,7.9,31.3,4.3,782.2,1
4005.1,31.4,1414.7,32.7,82.0,1018.8,12.23,41.8,7.2,611.0,1
2063.1,32.2,559.1,33.4,83.9,986.9,6.38,15.9,2.0,448.0,0
4027.0,53.9,1517.5,34.1,65.0,988.9,12.07,50.6,5.2,420.4,1
1891.2,55.5,746.9,22.3,51.4,1001.0,6.1,8.5,2.5,235.7,0
1592.9,12.1,514.7,36.4,98.2,983.7,5.72,4.7,1.4,406.8,0
1911.6,37.5,880.8,17.7,76.4,997.5,8.96,52.0,4.0,126.4,1
,69.6,470.8,21.0,58.6,1003.3,4.27,24.8,2.4,552.2,0
4462.4,57.6,1389.8,41.3,49.6,1000.9,,9.5,6.7,907.1,1
4241.7,41.7,1348.1,37.2,81.2,993.2,13.33,42.4,7.1,815.8,1
2246.7,91.9,639.0,15.4,47.0,1001.7,5.69,91.5,2.3,125.7,0
2824.2,75.9,497.4,22.5,42.0,1018.4,4.48,72.4,1.2,893.1,0
4157.4,59.8,1553.5,21.4,67.1,988.2,13.37,81.6,8.1,507.1,1
,60.3,200.0,23.1,50.3,1006.2,3.66,87.2,1.0,271.8,0
3799.6,72.4,1039.8,22.4,74.0,981.7,10.59,97.3,4.1,777.2,1
2661.7,74.0,990.7,16.9,38.3,982.7,9.18,76.3,5.5,390.6,1
3543.4,47.0,1534.5,28.8,75.8,1002.1,15.0,60.8,8.4,328.0,1
4193.4,83.3,1774.9,37.0,49.8,984.2,14.62,36.5,8.5,245.2,1
4292.4,84.2,1695.6,33.2,30.0,980.9,13.96,18.2,7.5,538.0,1
1755.8,79.4,528.6,35.2,38.9,986.9,6.0,68.7,3.2,184.1,0
3905.6,30.9,1426.8,17.4,95.4,1002.6,11.9,99.5,7.5,807.1,1
2782.1,34.7,823.8,43.5,90.7,1008.1,7.76,46.7,3.2,523.6,1
1858.7,76.6,513.6,40.2,46.4,988.1,4.84,72.4,2.9,502.3,0
3588.2,47.9,1309.0,39.2,84.5,1006.7,9.99,49.5,5.9,101.7,1
3745.5,45.5,1383.9,39.7,72.6,987.3,10.75,43.2,7.1,836.1,1
2103.2,24.0,550.7,43.0,98.0,1004.5,4.64,41.0,1.5,543.6,0
1682.2,59.0,393.4,,56.2,996.5,4.31,50.5,1.5,495.9,0
4495.6,33.8,1570.6,21.0,77.7,1006.2,12.56,36.7,8.1,785.2,1
4406.7,66.5,1736.1,33.5,34.4,1019.8,15.0,74.9,8.7,156.6,1
3580.1,66.8,1285.1,37.3,,1017.5,11.43,87.4,6.4,430.0,1
2983.2,41.4,951.8,37.1,97.5,980.2,8.52,88.3,4.9,618.2,1
4273.4,64.5,1525.8,30.6,67.7,1015.4,12.86,22.8,8.6,514.5,1
3950.3,46.1,1467.0,17.1,50.2,982.7,13.02,89.6,7.6,263.5,1
3429.7,76.8,1239.8,26.1,38.4,1018.1,10.81,34.2,6.2,369.3,1
3021.2,35.6,1017.4,42.6,79.2,991.3,9.44,30.9,3.9,370.2,1
,51.3,645.3,32.5,75.1,995.3,4.95,72.7,2.8,992.8,0
2065.3,60.9,832.5,31.1,56.2,983.7,7.99,30.5,4.8,393.6,1
2461.7,38.7,891.1,23.1,96.6,,,5.3,3.6,284.7,1
3126.0,84.6,836.4,26.1,31.6,1009.1,7.45,37.4,4.1,840.4,1
3418.9,50.0,1263.7,41.9,51.3,1017.8,9.96,72.1,5.6,479.1,1
2271.8,24.7,679.4,35.0,94.5,1004.4,5.35,32.7,2.5,499.5,0
4479.6,68.1,1636.6,38.6,52.5,1008.6,14.12,63.0,8.3,594.0,1
2244.0,72.8,494.3,28.6,47.7,1010.5,4.44,66.0,2.3,636.1,0
3513.3,42.0,1120.8,33.9,67.4,990.5,,73.4,5.3,631.5,1
3097.7,24.5,1352.2,22.5,87.7,981.8,13.14,89.7,7.7,131.0,1
2755.1,80.8,921.7,36.2,37.2,980.1,9.32,43.3,5.4,837.0,1
2633.1,19.2,808.2,27.8,96.0,994.0,8.18,16.6,4.2,275.4,1
2659.2,24.8,1009.4,28.3,85.7,989.7,9.27,31.9,5.3,363.1,1
4077.4,71.4,1782.4,34.5,42.7,982.5,15.0,43.2,8.6,256.1,1
4422.7,41.2,1701.4,43.1,79.8,987.2,14.94,71.4,9.9,790.4,1
3693.2,55.7,1111.3,16.9,56.9,985.0,12.04,1.3,6.7,625.3,1
4425.1,56.4,1540.9,39.7,58.2,1016.6,12.75,31.6,8.1,779.8,1
2238.7,42.3,473.9,23.8,84.8,985.6,3.39,78.0,1.1,688.1,0
4030.0,24.9,1564.7,28.3,97.4,1001.5,12.84,67.1,8.9,193.7,1
4286.2,79.6,1713.8,15.7,38.9,1003.7,14.14,73.2,9.6,371.3,1
4106.2,58.6,1372.9,24.0,59.4,1001.7,10.4,81.2,6.2,556.5,1
3651.9,60.7,1568.2,30.1,63.7,,13.69,78.3,7.8,374.5,1
2920.6,73.7,1229.8,16.7,56.3,992.8,11.31,68.2,5.6,286.6,1
2358.2,74.1,658.8,29.7,55.4,982.1,6.41,44.0,3.6,882.8,0
5000.0,96.0,2000.0,42.8,33.7,995.8,15.0,98.4,8.7,773.0,1
3889.5,56.0,1413.4,18.2,78.0,987.5,11.65,56.9,6.4,410.7,1
3766.2,64.0,1309.7,37.9,60.5,1002.5,12.02,20.3,6.2,788.5,1
3425.4,70.8,1165.2,27.3,43.6,1007.7,10.49,29.3,6.9,664.8,1
4479.4,36.4,1747.8,34.7,87.1,1001.3,14.33,69.4,8.7,103.4,1
3459.7,32.3,1362.9,22.8,86.2,997.4,11.0,92.5,7.6,442.2,1
2361.8,58.8,705.9,19.8,64.0,995.5,6.06,17.9,2.9,361.4,0
2246.6,76.3,828.1,19.8,50.9,1013.7,7.49,8.2,5.2,296.1,1
4329.6,43.0,1587.2,17.1,74.7,988.8,14.38,88.2,9.8,326.4,1
4165.5,69.5,1264.4,20.6,50.2,1009.4,11.36,91.5,6.0,948.1,1
4353.1,66.0,1867.6,34.9,46.5,1010.3,15.0,27.6,9.4,537.7,1
4586.3,47.2,1650.8,41.5,81.1,996.8,14.38,37.7,8.3,862.9,1
3062.6,78.2,1446.8,39.4,32.8,991.9,12.86,66.0,7.0,292.8,1
2851.0,73.3,911.9,35.6,36.6,998.8,7.15,33.0,4.1,257.0,0
3613.8,78.8,799.8,18.3,30.5,983.7,8.8,87.7,3.7,899.9,0
3115.9,82.5,1362.0,23.7,40.7,981.8,11.29,10.8,6.8,546.1,1
3291.8,81.2,1157.2,24.3,34.8,984.5,10.31,3.8,4.9,905.6,1
3765.0,26.0,1529.0,22.5,99.7,987.5,12.54,20.8,8.2,156.7,1
4735.6,72.4,1658.2,30.5,50.2,1000.2,14.17,28.6,7.8,924.8,1
2528.9,73.5,839.1,31.1,40.4,1014.0,7.68,11.3,3.8,473.9,0
2721.8,83.8,1251.6,25.7,46.9,989.4,12.77,6.6,7.3,239.8,1
3544.3,23.8,1116.1,25.6,95.5,1017.4,9.69,75.6,5.5,715.0,1
3388.1,55.0,902.3,39.9,,1018.2,9.02,16.4,3.9,817.2,0
3487.1,51.5,995.2,38.7,55.5,1018.4,9.09,91.4,4.7,142.6,1
5000.0,33.6,1850.8,24.2,91.1,1013.5,15.0,36.8,9.1,988.5,1
2950.0,47.1,1056.1,42.4,57.6,994.6,7.61,67.1,4.2,727.3,1
2132.4,74.7,623.3,43.6,53.5,982.9,6.56,22.5,3.6,389.3,1
3224.0,82.1,1155.1,24.8,44.5,1002.8,7.46,24.0,4.2,236.2,1
1403.8,72.7,328.5,25.6,56.4,1002.3,4.1,57.5,2.9,453.3,0
4048.3,68.6,1507.9,30.2,52.2,1014.0,13.22,56.1,5.9,298.5,1
2467.6,39.3,605.9,43.2,77.4,1019.8,6.72,76.9,2.3,544.7,0
4725.1,61.8,1525.1,41.3,50.3,1000.3,14.08,75.8,8.4,803.7,1
2925.9,69.0,745.5,18.1,70.4,993.8,6.45,67.1,3.0,694.1,0
3708.2,96.7,1315.2,26.8,,987.4,11.88,44.9,6.4,492.3,1
1753.2,76.5,618.7,31.6,43.4,980.2,7.58,89.1,2.1,207.0,0
4575.3,58.0,1750.9,30.1,58.5,1000.4,15.0,62.3,9.8,961.4,1
3429.1,47.2,1260.0,20.8,95.6,1002.2,11.37,99.0,5.1,343.3,1
4018.4,57.9,1644.8,40.8,56.4,1013.0,13.88,81.9,8.4,350.1,1
3776.5,51.1,1343.9,35.3,76.5,1000.2,13.09,4.4,7.9,681.0,1
4679.2,85.2,1524.6,40.1,47.9,1016.7,13.84,,7.4,793.5,1
5000.0,70.5,1645.6,40.8,38.9,1005.1,13.76,57.2,8.4,985.7,1
2109.3,91.0,503.8,37.5,34.1,1013.6,5.41,72.1,1.9,972.2,0
4328.8,74.1,1484.8,28.2,51.4,985.9,13.41,55.0,7.1,922.4,1
2432.3,76.8,785.2,33.3,41.0,1014.2,7.66,78.6,3.4,491.8,0
3799.8,66.3,1477.7,19.8,42.2,1007.0,13.06,28.3,8.1,250.0,1
3855.0,36.2,1704.4,35.2,83.3,986.8,15.0,18.4,9.6,626.0,1
2782.9,88.0,1302.8,20.4,31.1,987.6,11.71,5.4,9.1,115.5,1
1793.7,40.5,526.2,35.8,69.0,1017.1,4.98,57.3,2.0,276.6,0
2949.9,66.1,1055.9,21.9,56.6,981.3,9.15,68.9,4.3,102.3,1
2662.0,63.0,938.5,18.5,65.5,998.5,9.28,32.6,4.3,262.5,1
2073.4,64.3,422.3,20.0,69.4,992.5,3.6,61.4,2.1,527.3,0
2467.5,54.5,727.2,15.1,51.9,1006.6,6.31,5.2,1.9,454.0,0
3164.9,82.6,924.8,36.6,50.7,1013.6,7.94,9.9,4.5,432.4,1
5000.0,61.9,1606.1,37.0,81.3,994.4,14.7,70.2,9.9,847.9,0
4077.3,41.3,1549.0,30.4,91.0,997.1,13.06,36.8,6.1,707.5,1
3970.7,64.8,1131.4,19.8,43.5,1019.3,9.4,67.1,6.6,942.8,1
3588.8,77.3,1217.8,17.5,36.8,1011.4,11.41,83.2,5.2,500.8,1
4053.9,35.2,1228.7,15.6,92.8,1015.9,11.5,85.3,7.0,345.0,1
3994.8,69.1,1761.9,20.0,54.5,997.6,14.73,17.2,9.6,210.4,1
3388.6,55.3,1109.4,41.7,68.6,989.4,9.9,48.6,6.3,704.8,1
1751.7,68.7,351.9,22.2,55.2,996.5,4.94,73.4,1.6,857.6,0
2860.9,78.0,1193.7,25.6,38.8,1008.6,10.67,77.4,5.4,265.4,1
5000.0,55.6,1851.0,18.2,71.3,984.4,15.0,78.5,9.9,890.9,1
3424.7,52.0,1144.7,21.7,66.8,990.8,9.04,22.8,4.5,573.6,1
3385.3,71.3,1246.6,30.6,44.2,981.9,11.52,19.3,6.3,229.7,1
3188.5,54.9,927.0,33.2,61.6,997.3,7.94,59.0,2.0,678.6,0
2359.0,60.5,680.8,22.4,85.8,1013.1,6.28,74.1,2.3,568.0,0
3984.3,67.6,1715.8,16.7,71.3,981.0,14.61,31.9,8.9,125.4,1
1971.5,86.1,651.7,26.7,36.8,1007.0,7.04,10.5,3.7,459.3,0
2636.5,68.6,770.2,22.0,68.4,1017.3,6.87,71.7,3.7,806.3,0
3184.2,54.6,1050.7,21.6,79.2,989.5,8.41,30.0,4.5,599.9,1
4397.2,43.4,1742.1,43.8,85.5,1007.7,15.0,16.6,9.7,353.8,1
2833.2,35.7,592.1,33.5,74.0,1019.0,5.65,14.8,1.8,935.8,0
3862.4,74.8,1432.9,31.7,40.7,1018.5,12.32,31.5,8.4,314.0,1
3153.4,42.9,929.4,27.5,79.7,989.4,8.31,59.3,4.1,327.5,1
3856.5,36.7,1614.6,27.9,77.4,984.0,14.17,35.8,8.6,419.2,1
4558.9,69.8,1611.8,31.2,31.7,985.9,14.36,2.1,9.9,905.1,1
2825.4,67.9,1017.1,35.9,58.8,1008.1,8.94,9.7,4.1,556.9,1
2336.4,70.6,369.6,36.1,53.3,1009.0,3.34,29.1,2.2,714.0,0
2673.0,36.8,672.5,20.2,76.9,1007.0,6.65,66.0,2.3,978.6,0
5000.0,66.4,1739.1,30.0,45.1,993.4,14.56,9.9,7.8,805.0,1
2686.6,64.5,747.7,27.4,71.4,986.8,5.12,56.1,2.3,255.3,0
3239.0,26.1,902.7,41.1,93.9,1003.2,7.57,12.0,3.3,809.5,1
2544.1,43.0,591.3,33.9,85.8,999.3,5.19,21.2,2.8,773.5,0
3212.0,32.5,1195.5,31.0,94.5,1009.2,7.46,17.2,4.2,309.4,1
2311.5,36.3,756.9,18.5,98.5,997.7,6.08,6.7,1.7,392.8,0
4068.0,76.8,1480.1,33.2,30.7,993.5,14.19,67.1,8.7,739.1,1
3850.3,52.0,1540.0,18.5,,991.7,13.65,46.3,8.7,314.6,1
3726.0,64.6,1195.7,25.1,58.9,988.5,10.63,83.1,4.7,287.4,1
4012.0,40.1,1545.7,19.3,90.2,990.6,12.88,9.9,6.5,733.1,1
3707.8,72.7,1126.9,35.8,47.6,983.8,10.11,14.5,6.8,892.5,1
3502.8,34.5,1310.9,21.2,98.7,993.9,11.38,30.6,7.7,167.5,1
3178.7,73.6,1131.4,26.8,73.0,981.5,9.04,76.6,5.7,501.3,0
2897.9,67.2,813.3,41.9,85.5,987.5,8.86,30.6,5.6,646.5,1
3367.5,74.8,1305.1,21.1,36.0,1009.9,12.09,40.8,6.7,708.6,1
5000.0,52.5,1577.0,30.2,42.8,993.0,13.17,30.2,7.3,996.6,1
2958.2,49.5,702.2,27.6,83.1,1006.7,5.24,8.0,4.1,714.4,0
2958.7,86.6,915.1,15.5,31.5,1008.7,8.46,93.9,4.0,658.1,0
2680.5,50.9,726.9,38.8,87.2,1003.2,6.01,54.9,3.4,990.8,0
3766.3,88.1,1436.9,17.1,31.0,1018.3,12.11,78.8,5.9,154.6,1
2024.0,49.8,850.7,29.2,76.0,980.9,6.57,65.8,4.2,167.0,1
3617.8,76.8,1407.3,31.8,55.6,1009.5,11.86,51.4,5.9,604.6,1
2723.6,64.4,908.5,33.9,72.8,1018.4,8.21,9.0,4.7,422.8,1
4533.0,33.2,1695.3,35.7,78.7,1014.5,12.66,64.3,8.5,187.0,1
2241.0,58.7,586.5,22.6,54.0,986.7,6.48,15.5,1.7,375.8,0
3416.3,78.9,1201.7,15.3,37.6,993.1,10.41,41.4,6.1,706.9,1
3104.9,83.1,1108.5,36.7,34.9,986.9,9.92,62.9,6.2,892.6,1
2730.3,50.8,1016.5,31.1,71.2,1004.1,9.31,78.2,4.5,184.9,1
3066.2,61.2,952.3,40.1,66.4,1008.5,8.59,68.5,4.8,586.1,1
3698.1,54.4,1426.7,39.6,82.0,992.7,13.13,67.2,8.2,366.5,1
3842.1,74.7,1049.8,40.3,65.7,1001.6,7.79,14.9,,700.6,1
4472.0,68.1,1708.5,29.6,59.6,1007.6,14.67,34.6,8.8,594.5,1
4262.6,55.2,1756.6,25.0,57.9,996.9,13.64,4.3,9.1,934.0,1
3051.0,83.0,1269.6,38.7,31.9,1014.2,11.17,71.9,6.9,133.9,1
4090.3,66.5,1465.5,28.5,53.5,1010.9,14.13,95.3,8.0,523.0,1
3369.9,36.5,1240.2,20.5,98.3,982.6,9.84,26.4,6.5,273.5,1
3449.5,41.0,1209.7,40.6,91.1,1004.8,10.27,8.8,5.7,583.1,1
4968.1,88.1,1851.3,41.5,53.1,989.4,14.29,47.6,9.7,868.2,1
2474.4,48.5,827.0,29.0,71.1,1002.3,7.39,85.7,3.5,920.2,1
2062.6,42.4,539.2,17.3,89.3,1018.3,5.56,55.2,2.4,458.4,0
3133.4,84.8,952.2,26.6,60.9,1015.2,8.45,4.7,3.6,830.6,1
3496.7,79.1,1284.8,39.1,31.3,996.2,10.84,97.4,6.5,352.5,1
1720.8,83.3,483.9,42.1,35.2,991.7,3.25,82.9,2.7,105.7,0
4455.2,48.0,1356.6,21.1,65.7,989.4,11.82,13.2,9.2,869.7,1
2519.9,32.5,1049.6,17.0,97.9,1001.3,10.18,92.2,4.7,207.5,1
3173.7,39.4,1473.0,41.3,78.5,984.6,14.0,45.1,8.6,115.9,1
2448.5,92.5,851.1,26.7,35.0,1002.0,7.33,37.2,3.2,418.4,0
2233.6,76.9,756.4,31.3,43.3,980.1,7.2,46.1,3.8,441.4,0
1521.7,33.5,549.9,44.0,84.0,993.0,4.09,83.5,1.5,169.5,0
3248.7,47.3,741.2,17.0,88.9,988.8,7.81,65.9,3.3,832.8,1
3759.0,53.2,1374.7,34.4,73.2,1018.8,10.84,5.9,5.4,465.0,1
5000.0,59.4,1869.8,17.2,75.1,1009.1,15.0,95.8,9.5,540.9,1
3191.5,72.9,1177.1,26.3,32.0,994.0,8.8,14.8,4.5,338.2,1
3343.3,43.3,1317.3,39.1,88.0,983.7,11.46,74.6,6.8,560.4,1
3349.1,49.6,1150.8,28.0,85.2,1000.7,10.84,63.6,4.8,790.1,1
2776.7,67.3,526.9,44.9,48.1,988.5,3.97,18.8,1.4,915.6,0
3833.7,33.7,1350.2,31.8,79.6,1001.5,11.91,17.1,5.5,973.5,1
2207.6,73.6,528.1,24.6,45.0,1013.4,3.94,87.0,1.6,484.1,0
4250.7,96.0,1433.4,21.6,32.8,1004.6,12.46,42.0,9.0,991.0,0
2920.1,86.0,1166.8,25.5,44.1,1005.4,11.1,65.5,7.8,365.5,1
3445.1,71.7,1211.4,26.2,42.5,1001.6,10.81,50.4,4.4,106.3,1
3886.4,54.3,1386.1,17.1,53.6,1017.1,11.78,72.7,6.8,790.9,1
1878.1,58.3,682.9,26.1,59.3,1017.3,6.4,47.9,2.0,260.6,0
3867.3,52.8,1621.9,28.9,65.6,1000.5,14.58,28.7,7.3,147.2,1
